APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
244361,In-Market:Retail:Electronics:Audio:Home:MP3 Players :Brands:iPod:Touch,BlueKai,0.77,,,1262,,bk_6002,BlueKai
244362,In-Market:Retail:Electronics:Audio:Home:MP3 Players :Brands:Samsung,BlueKai,0.77,,,1262,,bk_7657,BlueKai
244363,In-Market:Retail:Electronics:Audio:Home:MP3 Players :Brands:Sandisk,BlueKai,0.77,,,1262,,bk_7661,BlueKai
244364,In-Market:Retail:Electronics:Audio:Home:MP3 Players :Brands:Sony,BlueKai,0.77,,,1262,,bk_75274,BlueKai
244365,In-Market:Retail:Electronics:Audio:Home:MP3 Players :Brands:Zune,BlueKai,0.77,,,1262,,bk_7655,BlueKai
244366,In-Market:Retail:Electronics:Audio:Home:Preamplifiers,BlueKai,0.77,,,1262,,bk_3396,BlueKai
244367,In-Market:Retail:Electronics:Audio:Home:Processors,BlueKai,0.77,,,1262,,bk_3456,BlueKai
244368,In-Market:Retail:Electronics:Audio:Home:Radios,DNU,0.76,,,1262,,bk_3461,Old
244369,In-Market:Retail:Electronics:Audio:Home:Radios:Clock Radios,DNU,0.76,,,1262,,bk_90010,Old
244370,In-Market:Retail:Electronics:Audio:Home:Radios:Satellite Radio,DNU,0.76,,,1262,,bk_27763,Old
244371,In-Market:Retail:Electronics:Audio:Home:Recievers,BlueKai,0.77,,,1262,,bk_10407,BlueKai
244372,In-Market:Retail:Electronics:Audio:Home:Speakers,BlueKai,0.77,,,1262,,bk_9626,BlueKai
244373,In-Market:Retail:Electronics:Audio:Professional,BlueKai,0.77,,,1262,,bk_3387,BlueKai
244374,In-Market:Retail:Electronics:Audio:Professional:Cables,BlueKai,0.77,,,1262,,bk_3615,BlueKai
244375,In-Market:Retail:Electronics:Audio:Professional:Computer Recording,BlueKai,0.77,,,1262,,bk_3469,BlueKai
244376,In-Market:Retail:Electronics:Audio:Professional:DJ Gear ,BlueKai,0.77,,,1262,,bk_3415,BlueKai
244377,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Headphones,BlueKai,0.77,,,1262,,bk_3416,BlueKai
244378,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables,BlueKai,0.77,,,1262,,bk_3372,BlueKai
244379,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables:Brands,BlueKai,0.77,,,1262,,bk_11328,BlueKai
244380,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables:Brands:Audio-Technica,BlueKai,0.77,,,1262,,bk_81460,BlueKai
244381,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables:Brands:Sony,BlueKai,0.77,,,1262,,bk_11329,BlueKai
244382,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables:Brands:Sony:USB Turntable,BlueKai,0.77,,,1262,,bk_11330,BlueKai
244383,In-Market:Retail:Electronics:Audio:Professional:DJ Gear :Turntables:Turntable Parts ,BlueKai,0.77,,,1262,,bk_3492,BlueKai
244384,In-Market:Retail:Electronics:Audio:Professional:Microphones,BlueKai,0.77,,,1262,,bk_3390,BlueKai
244385,In-Market:Retail:Electronics:Audio:Professional:Mixers,BlueKai,0.77,,,1262,,bk_3392,BlueKai
244386,In-Market:Retail:Electronics:Audio:Professional:Monitors ,BlueKai,0.77,,,1262,,bk_3406,BlueKai
244387,In-Market:Retail:Electronics:Audio:Professional:Multi-Track Recorders,BlueKai,0.77,,,1262,,bk_3388,BlueKai
244388,In-Market:Retail:Electronics:Audio:Professional:Parts & Accessories,BlueKai,0.77,,,1262,,bk_3482,BlueKai
244389,In-Market:Retail:Electronics:Audio:Professional:Power Amplifiers,BlueKai,0.77,,,1262,,bk_3391,BlueKai
244390,In-Market:Retail:Electronics:Audio:Professional:Rack Gear,BlueKai,0.77,,,1262,,bk_3405,BlueKai
244391,In-Market:Retail:Electronics:Audio:Vintage (Pre-1980),BlueKai,0.77,,,1262,,bk_3483,BlueKai
244392,In-Market:Retail:Electronics:Brands,BlueKai,0.77,,,1262,,bk_24084,BlueKai
244393,In-Market:Retail:Electronics:Brands:Apple,BlueKai,0.77,,,1262,,bk_108905,BlueKai
244394,In-Market:Retail:Electronics:Brands:Canon,BlueKai,0.77,,,1262,,bk_73380,BlueKai
244395,In-Market:Retail:Electronics:Brands:Coby,BlueKai,0.77,,,1262,,bk_67591,BlueKai
244396,In-Market:Retail:Electronics:Brands:Element Electronics,BlueKai,0.77,,,1262,,bk_67553,BlueKai
244397,In-Market:Retail:Electronics:Brands:Envision,BlueKai,0.77,,,1262,,bk_67544,BlueKai
244398,In-Market:Retail:Electronics:Brands:Hitachi,BlueKai,0.77,,,1262,,bk_67545,BlueKai
244399,In-Market:Retail:Electronics:Brands:Honeywell,BlueKai,0.77,,,1262,,bk_11440,BlueKai
244400,In-Market:Retail:Electronics:Brands:JVC,BlueKai,0.77,,,1262,,bk_89816,BlueKai
244401,In-Market:Retail:Electronics:Brands:LG,BlueKai,0.77,,,1262,,bk_67547,BlueKai
244402,In-Market:Retail:Electronics:Brands:Mitsubishi,BlueKai,0.77,,,1262,,bk_67548,BlueKai
244403,In-Market:Retail:Electronics:Brands:Motorola,BlueKai,0.77,,,1262,,bk_28091,BlueKai
244404,In-Market:Retail:Electronics:Brands:Panasonic,BlueKai,0.77,,,1262,,bk_67549,BlueKai
244405,In-Market:Retail:Electronics:Brands:Philips,BlueKai,0.77,,,1262,,bk_67550,BlueKai
244406,In-Market:Retail:Electronics:Brands:Samsung,BlueKai,0.77,,,1262,,bk_28085,BlueKai
244407,In-Market:Retail:Electronics:Brands:Sanyo,BlueKai,0.77,,,1262,,bk_67552,BlueKai
244408,In-Market:Retail:Electronics:Brands:Sharp,BlueKai,0.77,,,1262,,bk_11441,BlueKai
244409,In-Market:Retail:Electronics:Brands:Sony,BlueKai,0.77,,,1262,,bk_24087,BlueKai
244410,In-Market:Retail:Electronics:Brands:Toshiba,BlueKai,0.77,,,1262,,bk_9278,BlueKai
244411,In-Market:Retail:Electronics:Brands:ViewSonic,BlueKai,0.77,,,1262,,bk_67551,BlueKai
244412,In-Market:Retail:Electronics:Brands:Viore,BlueKai,0.77,,,1262,,bk_67554,BlueKai
244413,In-Market:Retail:Electronics:Brands:Vizio,BlueKai,0.77,,,1262,,bk_10378,BlueKai
244414,In-Market:Retail:Electronics:Brands:Westinghouse,BlueKai,0.77,,,1262,,bk_67576,BlueKai
244415,In-Market:Retail:Electronics:Camcorders ,BlueKai,0.77,,,1262,,bk_6845,BlueKai
244416,In-Market:Retail:Electronics:Camcorders :Accessories,BlueKai,0.77,,,1262,,bk_5378,BlueKai
244417,In-Market:Retail:Electronics:Camcorders :Accessories:Batteries,BlueKai,0.77,,,1262,,bk_5406,BlueKai
244418,In-Market:Retail:Electronics:Camcorders :Accessories:Chargers,BlueKai,0.77,,,1262,,bk_5409,BlueKai
244419,In-Market:Retail:Electronics:Camcorders :Accessories:Lenses,BlueKai,0.77,,,1262,,bk_5393,BlueKai
244420,In-Market:Retail:Electronics:Camcorders :Digital,BlueKai,0.77,,,1262,,bk_7020,BlueKai
244421,In-Market:Retail:Electronics:Camcorders :Digital:Brands,BlueKai,0.77,,,1262,,bk_10280,BlueKai
244422,In-Market:Retail:Electronics:Camcorders :Digital:Brands:Olympus,BlueKai,0.77,,,1262,,bk_36912,BlueKai
244423,In-Market:Retail:Electronics:Camcorders :HD,BlueKai,0.77,,,1262,,bk_7022,BlueKai
244424,In-Market:Retail:Electronics:Camcorders :Professional Video Equipment,BlueKai,0.77,,,1262,,bk_5388,BlueKai
244425,In-Market:Retail:Electronics:Camcorders :Professional Video Equipment:Cameras,BlueKai,0.77,,,1262,,bk_5389,BlueKai
244426,In-Market:Retail:Electronics:Camcorders :Professional Video Equipment:Editing ,BlueKai,0.77,,,1262,,bk_5390,BlueKai
244427,In-Market:Retail:Electronics:Camcorders :Professional Video Equipment:Recorders ,BlueKai,0.77,,,1262,,bk_5391,BlueKai
244428,In-Market:Retail:Electronics:Cameras & Photography,BlueKai,0.77,,,1262,,bk_5375,BlueKai
244429,In-Market:Retail:Electronics:Cameras & Photography:Brands,BlueKai,0.77,,,1262,,bk_28083,BlueKai
244430,In-Market:Retail:Electronics:Cameras & Photography:Brands:Canon,BlueKai,0.77,,,1262,,bk_28084,BlueKai
244431,In-Market:Retail:Electronics:Cameras & Photography:Brands:Eastman Kodak,BlueKai,0.77,,,1262,,bk_28844,BlueKai
244432,In-Market:Retail:Electronics:Cameras & Photography:Brands:Olympus America,BlueKai,0.77,,,1262,,bk_28843,BlueKai
244433,In-Market:Retail:Electronics:Cameras & Photography:Brands:Panasonic,BlueKai,0.77,,,1262,,bk_72539,BlueKai
244434,In-Market:Retail:Electronics:Cameras & Photography:Brands:Sony,BlueKai,0.77,,,1262,,bk_72540,BlueKai
244435,In-Market:Retail:Electronics:Cameras & Photography:Cameras,BlueKai,0.77,,,1262,,bk_36468,BlueKai
244436,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital,BlueKai,0.77,,,1262,,bk_5398,BlueKai
244437,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Accessories,BlueKai,0.77,,,1262,,bk_5386,BlueKai
244438,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Accessories:Digital Camera Cables,BlueKai,0.77,,,1262,,bk_24020,BlueKai
244439,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands,BlueKai,0.77,,,1262,,bk_7294,BlueKai
244440,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon,BlueKai,0.77,,,1262,,bk_7295,BlueKai
244441,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:Point & Shoot,BlueKai,0.77,,,1262,,bk_7904,BlueKai
244442,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:Point & Shoot:Powershot,BlueKai,0.77,,,1262,,bk_7931,BlueKai
244443,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:Point & Shoot:Powershot:470,BlueKai,0.77,,,1262,,bk_10467,BlueKai
244444,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:Point & Shoot:Powershot:SX200,BlueKai,0.77,,,1262,,bk_11120,BlueKai
244445,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:SLR,BlueKai,0.77,,,1262,,bk_7905,BlueKai
244446,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Canon:SLR:Eos,BlueKai,0.77,,,1262,,bk_7932,BlueKai
244447,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Casio,BlueKai,0.77,,,1262,,bk_7914,BlueKai
244448,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Casio:Point & Shoot,BlueKai,0.77,,,1262,,bk_7929,BlueKai
244449,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Casio:Point & Shoot:Exilim,BlueKai,0.77,,,1262,,bk_7941,BlueKai
244450,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:FujiFilm,BlueKai,0.77,,,1262,,bk_7908,BlueKai
244451,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Kodak,BlueKai,0.77,,,1262,,bk_7910,BlueKai
244452,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Kodak:Point & Shoot,BlueKai,0.77,,,1262,,bk_7921,BlueKai
244453,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Kodak:Point & Shoot:Easyshare,BlueKai,0.77,,,1262,,bk_7935,BlueKai
244454,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Nikon,BlueKai,0.77,,,1262,,bk_7912,BlueKai
244455,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Nikon:Point & Shoot,BlueKai,0.77,,,1262,,bk_7925,BlueKai
244456,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Nikon:Point & Shoot:Coolpix,BlueKai,0.77,,,1262,,bk_7939,BlueKai
244457,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Nikon:SLR,BlueKai,0.77,,,1262,,bk_7926,BlueKai
244458,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Nikon:SLR:D-Series,BlueKai,0.77,,,1262,,bk_7940,BlueKai
244459,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Olympus,BlueKai,0.77,,,1262,,bk_7911,BlueKai
244460,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Olympus:Point & Shoot,BlueKai,0.77,,,1262,,bk_7923,BlueKai
244461,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Olympus:Point & Shoot:Stylus,BlueKai,0.77,,,1262,,bk_7936,BlueKai
244462,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Olympus:SLR,BlueKai,0.77,,,1262,,bk_7924,BlueKai
244463,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Olympus:SLR:Evolt,BlueKai,0.77,,,1262,,bk_7938,BlueKai
244464,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Panasonic,BlueKai,0.77,,,1262,,bk_72541,BlueKai
244465,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Samsung,BlueKai,0.77,,,1262,,bk_7913,BlueKai
244466,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Samsung:Point & Shoot,BlueKai,0.77,,,1262,,bk_7927,BlueKai
244467,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Sony,BlueKai,0.77,,,1262,,bk_7909,BlueKai
244468,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Sony:Point & Shoot,BlueKai,0.77,,,1262,,bk_7919,BlueKai
244469,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Sony:Point & Shoot:Cybershot,BlueKai,0.77,,,1262,,bk_7933,BlueKai
244470,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Sony:SLR,BlueKai,0.77,,,1262,,bk_7920,BlueKai
244471,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Brands:Sony:SLR:Alpha,BlueKai,0.77,,,1262,,bk_7934,BlueKai
244472,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Types,BlueKai,0.77,,,1262,,bk_7906,BlueKai
244473,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Types:Point & Shoot,BlueKai,0.77,,,1262,,bk_7907,BlueKai
244474,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Digital:Types:SLR,BlueKai,0.77,,,1262,,bk_7023,BlueKai
244475,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film,BlueKai,0.77,,,1262,,bk_5382,BlueKai
244476,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:35mm Point & Shoot,BlueKai,0.77,,,1262,,bk_5400,BlueKai
244477,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:35mm Rangefinder,BlueKai,0.77,,,1262,,bk_5383,BlueKai
244478,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:35mm SLR,BlueKai,0.77,,,1262,,bk_5384,BlueKai
244479,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:Instant/Polaroid,BlueKai,0.77,,,1262,,bk_5403,BlueKai
244480,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:Large Format,BlueKai,0.77,,,1262,,bk_5410,BlueKai
244481,In-Market:Retail:Electronics:Cameras & Photography:Cameras:Film:Medium Format,BlueKai,0.77,,,1262,,bk_5416,BlueKai
244482,In-Market:Retail:Electronics:Cameras & Photography:Darkroom ,BlueKai,0.77,,,1262,,bk_5394,BlueKai
244483,In-Market:Retail:Electronics:Cameras & Photography:Darkroom :Processing Equipment,BlueKai,0.77,,,1262,,bk_5395,BlueKai
244484,In-Market:Retail:Electronics:Cameras & Photography:Manuals. Guides & Books,BlueKai,0.77,,,1262,,bk_27211,BlueKai
244485,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories,BlueKai,0.77,,,1262,,bk_6846,BlueKai
244486,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Bags & Cases,BlueKai,0.77,,,1262,,bk_72542,BlueKai
244487,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Batteries,BlueKai,0.77,,,1262,,bk_89992,BlueKai
244488,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Film,BlueKai,0.77,,,1262,,bk_27209,BlueKai
244489,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Flashes,BlueKai,0.77,,,1262,,bk_5407,BlueKai
244490,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Flashes:Accessories,BlueKai,0.77,,,1262,,bk_5413,BlueKai
244491,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Flashes:Studio Flashes ,BlueKai,0.77,,,1262,,bk_5397,BlueKai
244492,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Flashes:Units,BlueKai,0.77,,,1262,,bk_5408,BlueKai
244493,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Lenses ,BlueKai,0.77,,,1262,,bk_5401,BlueKai
244494,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Lighting ,BlueKai,0.77,,,1262,,bk_5396,BlueKai
244495,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Parts & Repair,BlueKai,0.77,,,1262,,bk_27210,BlueKai
244496,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Tripods & Supports,BlueKai,0.77,,,1262,,bk_27212,BlueKai
244497,In-Market:Retail:Electronics:Cameras & Photography:Parts & Accessories:Underwater Housings,BlueKai,0.77,,,1262,,bk_72543,BlueKai
244498,In-Market:Retail:Electronics:Cameras & Photography:Photo Album. Display & Storage,BlueKai,0.77,,,1262,,bk_5380,BlueKai
244499,In-Market:Retail:Electronics:Cameras & Photography:Photo Album. Display & Storage:Digital Photo Frames,BlueKai,0.77,,,1262,,bk_5381,BlueKai
244500,In-Market:Retail:Electronics:Cameras & Photography:Photo Album. Display & Storage:Photo Books,BlueKai,0.77,,,1262,,bk_10292,BlueKai
244501,In-Market:Retail:Electronics:Cameras & Photography:Photo Printers & Paper,BlueKai,0.77,,,1262,,bk_5414,BlueKai
244502,In-Market:Retail:Electronics:Cameras & Photography:Photo Printers & Paper:Camera Dock Printers,BlueKai,0.77,,,1262,,bk_5415,BlueKai
244503,In-Market:Retail:Electronics:Cameras & Photography:Projection Equipment,BlueKai,0.77,,,1262,,bk_27213,BlueKai
244504,In-Market:Retail:Electronics:Cameras & Photography:Stock Photography & Footage,BlueKai,0.77,,,1262,,bk_27215,BlueKai
244505,In-Market:Retail:Electronics:Cameras & Photography:Vintage Movie & Photography ,BlueKai,0.77,,,1262,,bk_5376,BlueKai
244506,In-Market:Retail:Electronics:Cameras & Photography:Vintage Movie & Photography :Cameras,BlueKai,0.77,,,1262,,bk_5377,BlueKai
244507,In-Market:Retail:Electronics:DVD & Home Theater,BlueKai,0.77,,,1262,,bk_3361,BlueKai
244508,In-Market:Retail:Electronics:DVD & Home Theater:Blu Ray Players,BlueKai,0.77,,,1262,,bk_6949,BlueKai
244509,In-Market:Retail:Electronics:DVD & Home Theater:Blu Ray Players:Brands,BlueKai,0.77,,,1262,,bk_9721,BlueKai
244510,In-Market:Retail:Electronics:DVD & Home Theater:Blu Ray Players:Brands:HP,BlueKai,0.77,,,1262,,bk_11879,BlueKai
244511,In-Market:Retail:Electronics:DVD & Home Theater:Blu Ray Players:Brands:Samsung,BlueKai,0.77,,,1262,,bk_9722,BlueKai
244512,In-Market:Retail:Electronics:DVD & Home Theater:Blu Ray Players:Brands:Sony,BlueKai,0.77,,,1262,,bk_11878,BlueKai
244513,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder,BlueKai,0.77,,,1262,,bk_10127,BlueKai
244514,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder:Brand,BlueKai,0.77,,,1262,,bk_10128,BlueKai
244515,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder:Brand:ReplayTV,BlueKai,0.77,,,1262,,bk_10140,BlueKai
244516,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder:Brand:Slingbox,BlueKai,0.77,,,1262,,bk_10139,BlueKai
244517,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder:Brand:Tivo,BlueKai,0.77,,,1262,,bk_10129,BlueKai
244518,In-Market:Retail:Electronics:DVD & Home Theater:Digital Video Recorder:Brand:Tivo:Philips TiVo,BlueKai,0.77,,,1262,,bk_10266,BlueKai
244519,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment,BlueKai,0.77,,,1262,,bk_36477,BlueKai
244520,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Burners,BlueKai,0.77,,,1262,,bk_9605,BlueKai
244521,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Players,BlueKai,0.77,,,1262,,bk_3362,BlueKai
244522,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Recorders,BlueKai,0.77,,,1262,,bk_7291,BlueKai
244523,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Recorders:Brands,BlueKai,0.77,,,1262,,bk_9740,BlueKai
244524,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Recorders:Brands:Toshiba,BlueKai,0.77,,,1262,,bk_14353,BlueKai
244525,In-Market:Retail:Electronics:DVD & Home Theater:DVD Equipment:Recorders:Brands:TruTech,BlueKai,0.77,,,1262,,bk_9741,BlueKai
244526,In-Market:Retail:Electronics:DVD & Home Theater:Home Theater,BlueKai,0.77,,,1262,,bk_36478,BlueKai
244527,In-Market:Retail:Electronics:DVD & Home Theater:Home Theater:Receivers,BlueKai,0.77,,,1262,,bk_9582,BlueKai
244528,In-Market:Retail:Electronics:DVD & Home Theater:Home Theater:Systems,BlueKai,0.77,,,1262,,bk_7222,BlueKai
244529,In-Market:Retail:Electronics:DVD & Home Theater:Laserdisc Players,BlueKai,0.77,,,1262,,bk_3489,BlueKai
244530,In-Market:Retail:Electronics:DVD & Home Theater:Media Receivers,BlueKai,0.77,,,1262,,bk_9752,BlueKai
244531,In-Market:Retail:Electronics:DVD & Home Theater:Media Receivers:Brands,BlueKai,0.77,,,1262,,bk_9753,BlueKai
244532,In-Market:Retail:Electronics:DVD & Home Theater:Media Receivers:Brands:Denon,BlueKai,0.77,,,1262,,bk_104856,BlueKai
244533,In-Market:Retail:Electronics:DVD & Home Theater:Media Receivers:Brands:Linksys,BlueKai,0.77,,,1262,,bk_9754,BlueKai
244534,In-Market:Retail:Electronics:DVD & Home Theater:Media Receivers:Brands:Roku,BlueKai,0.77,,,1262,,bk_75278,BlueKai
244535,In-Market:Retail:Electronics:DVD & Home Theater:Projectors,BlueKai,0.77,,,1262,,bk_3398,BlueKai
244536,In-Market:Retail:Electronics:DVD & Home Theater:TV Wall & Ceiling Mounts,BlueKai,0.77,,,1262,,bk_10416,BlueKai
244537,In-Market:Retail:Electronics:DVD & Home Theater:Universal Remotes,BlueKai,0.77,,,1262,,bk_27056,BlueKai
244538,In-Market:Retail:Electronics:DVD & Home Theater:Video Components,BlueKai,0.77,,,1262,,bk_10285,BlueKai
244539,In-Market:Retail:Electronics:Gadgets ,BlueKai,0.77,,,1262,,bk_3370,BlueKai
244540,In-Market:Retail:Electronics:Gadgets :Calculators,BlueKai,0.77,,,1262,,bk_3404,BlueKai
244541,In-Market:Retail:Electronics:Gadgets :eBook Readers,BlueKai,0.77,,,1262,,bk_3403,BlueKai
244542,In-Market:Retail:Electronics:Gadgets :eBook Readers:Kindle,BlueKai,0.77,,,1262,,bk_75271,BlueKai
244543,In-Market:Retail:Electronics:Gadgets :eBook Readers:Nook,BlueKai,0.77,,,1262,,bk_75285,BlueKai
244544,In-Market:Retail:Electronics:Gadgets :Flashlights,BlueKai,0.77,,,1262,,bk_10463,BlueKai
244545,In-Market:Retail:Electronics:Gadgets :Home Automation,BlueKai,0.77,,,1262,,bk_3515,BlueKai
244546,In-Market:Retail:Electronics:Gadgets :Metal Detectors,BlueKai,0.77,,,1262,,bk_3412,BlueKai
244547,In-Market:Retail:Electronics:Gadgets :Weather Devices,BlueKai,0.77,,,1262,,bk_5263,BlueKai
244548,In-Market:Retail:Electronics:GPS Devices,BlueKai,0.77,,,1262,,bk_3410,BlueKai
244549,In-Market:Retail:Electronics:GPS Devices:Brands,BlueKai,0.77,,,1262,,bk_9743,BlueKai
244550,In-Market:Retail:Electronics:GPS Devices:Brands:Insignia,BlueKai,0.77,,,1262,,bk_36282,BlueKai
244551,In-Market:Retail:Electronics:GPS Devices:Brands:TomTom,BlueKai,0.77,,,1262,,bk_75273,BlueKai
